depth,SampleID,SeqDay,midSeqDay,Start_Date,StartYr,StartMo,StartDay,MidJDay,Duration,Fr_gt_1000,Fr500_1000,Fr125_500,Fr37_125,Fr_lt_37,Fr_lt_125,MassFlux,pcnt_Carb37_125,pcnt_Carb_lt_37,pcnt_Carb_lt_125,CarbFlux,pcnt_Corg37_125,d13Corg37_125,pcnt_Corg_lt_37,d13Corg_lt_37,d13Corg_lt_37_A,pcnt_Corg_lt_125,d13Corg_lt_125,CorgFlux,pcnt_N37_125,d15N37_125,pcnt_N_lt_37,d15N_lt_37,d15N_lt_37_A,pcnt_N_lt_125,d15N_lt_125,d15N_lt_125_A,Nflux,pcnt_Ppart_lt_37,pcnt_Ppart_lt_125,pcnt_Ppart_lt_1000,pcnt_Psuper,PtotalFlux,pcnt_Opal37_125,pcnt_Opal_lt_37,pcnt_Opal_lt_1000est,OpalFlux,pcnt_Lith_lt_1000est,LithFlux,Comments
3200,% 2/99-6,7579,7586,1999-01-05,1999,1,5,12,14,39.98,5.33,13.68,nd,nd,147.86,29.55,nd,nd,55.81,16.49,nd,nd,nd,nd,nd,5.15,nd,1.52,nd,nd,nd,nd,nd,0.53,nd,nd,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 2/99-7,7593,7600,1999-01-19,1999,1,19,26,14,13.61,3.5,17.77,nd,nd,156.89,27.40,nd,nd,56.14,15.38,nd,nd,nd,nd,nd,4.46,nd,1.22,nd,nd,nd,nd,nd,0.44,nd,nd,0.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-1,7609,7616,1999-02-04,1999,2,4,42,14,67.12,4.35,11.37,nd,nd,109.37,27.46,nd,nd,49.20,13.51,nd,nd,nd,nd,nd,3.99,nd,1.10,nd,nd,nd,nd,nd,0.51,nd,nd,0.14,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-2,7623,7630,1999-02-18,1999,2,18,56,14,47.13,43.63,68.45,nd,nd,195.08,50.61,nd,nd,54.09,27.38,nd,nd,nd,nd,nd,6.16,nd,3.12,nd,nd,nd,nd,nd,0.62,nd,nd,0.31,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-3,7637,7644,1999-03-04,1999,3,4,70,14,78.08,12.72,70.6,nd,nd,242.4,57.69,nd,nd,55.59,32.07,nd,nd,nd,nd,nd,4.59,nd,2.65,nd,nd,nd,nd,nd,0.55,nd,nd,0.32,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-4,7651,7658,1999-03-18,1999,3,18,84,14,35.19,20.08,152.97,nd,nd,223.48,61.67,nd,nd,54.35,33.52,nd,nd,nd,nd,nd,6.21,nd,3.83,nd,nd,nd,nd,nd,0.59,nd,nd,0.36,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-5,7665,7672,1999-04-01,1999,4,1,98,14,80.95,47.48,213.3,nd,nd,365.52,101.04,nd,nd,56.44,57.02,nd,nd,nd,nd,nd,4.82,nd,4.87,nd,nd,nd,nd,nd,0.57,nd,nd,0.58,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-6,7679,7686,1999-04-15,1999,4,15,112,14,57.86,8.55,69.42,nd,nd,290.1,60.85,nd,nd,57.17,34.78,nd,nd,nd,nd,nd,4.16,nd,2.53,nd,nd,nd,nd,nd,0.53,nd,nd,0.32,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/99-7,7693,7700,1999-04-29,1999,4,29,126,14,25.75,15.33,47.35,nd,nd,289.76,54.03,nd,nd,55.25,29.85,nd,nd,nd,nd,nd,4.57,nd,2.47,nd,nd,nd,nd,nd,0.53,nd,nd,0.29,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-1,7722,7729.5,1999-05-28,1999,5,28,155.5,15,8.24,8.3,21.63,nd,nd,194.9,31.08,nd,nd,57.65,17.91,nd,nd,nd,nd,nd,5.20,nd,1.62,nd,nd,nd,nd,nd,0.62,nd,nd,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-2,7737,7744.5,1999-06-12,1999,6,12,170.5,15,183.36,7.62,27.38,nd,nd,341.48,74.65,nd,nd,49.96,37.29,nd,nd,nd,nd,nd,4.54,nd,3.39,nd,nd,nd,nd,nd,0.60,nd,nd,0.45,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-3,7752,7759.5,1999-06-27,1999,6,27,185.5,15,176.83,8.03,39.35,nd,nd,218.38,59.01,nd,nd,54.53,32.18,nd,nd,nd,nd,nd,5.50,nd,3.25,nd,nd,nd,nd,nd,0.61,nd,nd,0.36,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-4,7767,7774.5,1999-07-12,1999,7,12,200.5,15,448.85,10.55,21.08,nd,nd,255.78,98.17,nd,nd,57.88,56.82,nd,nd,nd,nd,nd,4.90,nd,4.81,nd,nd,nd,nd,nd,0.53,nd,nd,0.52,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-5,7782,7789,1999-07-27,1999,7,27,215,14,38.07,28.32,50.03,nd,nd,266.33,54.68,nd,nd,57.54,31.46,nd,nd,nd,nd,nd,5.84,nd,3.19,nd,nd,nd,nd,nd,0.57,nd,nd,0.31,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-6,7796,7803,1999-08-10,1999,8,10,229,14,60.48,6.22,22.27,nd,nd,78.85,23.97,nd,nd,48.44,11.61,nd,nd,nd,nd,nd,6.83,nd,1.64,nd,nd,nd,nd,nd,0.76,nd,nd,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-7,7810,7817.5,1999-08-24,1999,8,24,243.5,15,15.3,2.82,13.88,nd,nd,103.92,18.12,nd,nd,54.06,9.80,nd,nd,nd,nd,nd,5.42,nd,0.98,nd,nd,nd,nd,nd,0.65,nd,nd,0.12,nd,0.087,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/99-8,7825,7832,1999-09-08,1999,9,8,258,14,30.27,6.67,22.82,nd,nd,276.8,48.08,nd,nd,52.27,25.13,nd,nd,nd,nd,nd,4.87,nd,2.34,nd,nd,nd,nd,nd,0.61,nd,nd,0.29,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-1,7843,7850.5,1999-09-26,1999,9,26,276.5,15,8.12,5.15,11.17,nd,nd,90.13,15.28,nd,nd,48.95,7.48,nd,nd,nd,nd,nd,5.00,nd,0.76,nd,nd,nd,nd,nd,0.63,nd,nd,0.10,nd,nd,nd,0.259,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-2,7857,7864.5,1999-10-10,1999,10,10,290.5,15,12.98,5.42,18.48,nd,nd,219.6,34.20,nd,nd,58.98,20.17,nd,nd,nd,nd,nd,4.55,nd,1.56,nd,nd,nd,nd,nd,0.50,nd,nd,0.17,nd,nd,nd,0.005,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-3,7872,7880,1999-10-25,1999,10,25,306,16,10.9,4.05,19.33,nd,nd,179.8,26.76,nd,nd,62.71,16.78,nd,nd,nd,nd,nd,4.48,nd,1.20,nd,nd,nd,nd,nd,0.49,nd,nd,0.13,nd,nd,nd,0.010,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-4,7888,7895.5,1999-11-10,1999,11,10,321.5,15,10.05,11.8,28.83,nd,nd,141.75,25.66,nd,nd,59.73,15.33,nd,nd,nd,nd,nd,4.49,nd,1.15,nd,nd,nd,nd,nd,0.54,nd,nd,0.14,nd,nd,nd,0.016,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-5,7903,7910.5,1999-11-25,1999,11,25,336.5,15,15.83,7.28,16.07,nd,nd,223.42,35.01,nd,nd,60.57,21.21,nd,nd,nd,nd,nd,4.35,nd,1.52,nd,nd,nd,nd,nd,0.51,nd,nd,0.18,nd,nd,nd,0.032,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-6,7918,7925.5,1999-12-10,1999,12,10,351.5,15,8.02,5.77,20.18,nd,nd,152.32,24.84,nd,nd,52.27,12.98,nd,nd,nd,nd,nd,4.90,nd,1.22,nd,nd,nd,nd,nd,0.57,nd,nd,0.14,nd,nd,nd,0.103,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/00-7,7933,7940,1999-12-25,1999,12,25,366,14,14.29,3.6,29.78,nd,nd,138.83,26.64,nd,nd,49.90,13.29,nd,nd,nd,nd,nd,4.97,nd,1.32,nd,nd,nd,nd,nd,0.60,nd,nd,0.16,nd,0.070,nd,0.009,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-1,7949,7956.5,2000-01-10,2000,1,10,17.5,15,15.65,3.30,10.88,nd,nd,86.22,15.47,nd,nd,55.05,8.52,nd,nd,nd,nd,nd,5.72,nd,0.88,nd,nd,nd,nd,nd,0.67,nd,nd,0.10,nd,nd,nd,0.089,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-2,7964,7971.5,2000-01-25,2000,1,25,32.5,15,25.02,4.97,20.22,nd,nd,168.83,29.20,nd,nd,60.19,17.58,nd,nd,nd,nd,nd,5.45,nd,1.59,nd,nd,nd,nd,nd,0.62,nd,nd,0.18,nd,0.064,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-3,7979,7986,2000-02-09,2000,2,9,47,14,31.70,36.73,70.48,nd,nd,360.92,71.40,nd,nd,62.46,44.60,nd,nd,nd,nd,nd,6.53,nd,4.66,nd,nd,nd,nd,nd,0.72,nd,nd,0.52,nd,nd,nd,0.005,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-4,7993,8000.5,2000-02-23,2000,2,23,61.5,15,15.36,18.23,35.38,nd,nd,278.13,46.28,nd,nd,63.96,29.60,nd,nd,nd,nd,nd,5.16,nd,2.39,nd,nd,nd,nd,nd,0.63,nd,nd,0.29,nd,nd,nd,0.009,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-5,8008,8015,2000-03-09,2000,3,9,76,14,11.93,26.18,71.73,nd,nd,309.57,59.92,nd,nd,64.13,38.42,nd,nd,nd,nd,nd,5.76,nd,3.45,nd,nd,nd,nd,nd,0.59,nd,nd,0.35,nd,nd,nd,0.030,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-6,8022,8029,2000-03-23,2000,3,23,90,14,17.59,26.07,78.58,nd,nd,305.83,61.15,nd,nd,64.85,39.66,nd,nd,nd,nd,nd,5.39,nd,3.29,nd,nd,nd,nd,nd,0.60,nd,nd,0.37,nd,nd,nd,0.025,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-7,8036,8043,2000-04-06,2000,4,6,104,14,15.10,8.12,44.88,nd,nd,240.98,44.15,nd,nd,63.83,28.18,nd,nd,nd,nd,nd,4.30,nd,1.90,nd,nd,nd,nd,nd,0.53,nd,nd,0.23,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-8,8050,8056.5,2000-04-20,2000,4,20,117.5,13,4.47,5.50,31.02,nd,nd,205.58,37.93,nd,nd,60.13,22.81,nd,nd,nd,nd,nd,4.22,nd,1.60,nd,nd,nd,nd,nd,0.35,nd,nd,0.13,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/00-9,8063,8070,2000-05-03,2000,5,3,131,14,12.57,4.65,26.02,nd,nd,236.05,39.90,nd,nd,63.42,25.30,nd,nd,nd,nd,nd,4.25,nd,1.70,nd,nd,nd,nd,nd,0.53,nd,nd,0.21,nd,nd,nd,0.032,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-1,8082,8089,2000-05-22,2000,5,22,150,14,10.82,5.03,10.34,nd,nd,86.88,16.15,nd,nd,54.40,8.79,nd,nd,nd,nd,nd,5.30,-23.19,0.86,nd,nd,nd,nd,nd,0.65,2.33,nd,0.10,nd,nd,nd,0.051,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-2,8096,8103.5,2000-06-05,2000,6,5,164.5,15,14.36,4.77,10.30,nd,nd,120.11,19.94,nd,nd,59.42,11.85,nd,nd,nd,nd,nd,4.78,-23.26,0.95,nd,nd,nd,nd,nd,0.58,1.73,nd,0.12,nd,nd,nd,0.071,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-3,8111,8119,2000-06-20,2000,6,20,180,16,17.84,8.81,18.58,nd,nd,175.73,27.62,nd,nd,61.67,17.03,nd,nd,nd,nd,nd,4.77,-22.70,1.32,nd,nd,nd,nd,nd,0.62,1.88,nd,0.17,nd,nd,nd,0.032,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-4,8127,8134.5,2000-07-06,2000,7,6,195.5,15,7.52,5.97,19.83,nd,nd,240.97,36.57,nd,nd,56.30,20.59,nd,nd,nd,nd,nd,4.72,-22.44,1.73,nd,nd,nd,nd,nd,0.56,2.19,nd,0.20,nd,nd,nd,0.006,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-5,8142,8149.5,2000-07-21,2000,7,21,210.5,15,13.38,12.74,28.20,nd,nd,252.65,40.93,nd,nd,50.62,20.72,nd,nd,nd,nd,nd,4.64,-23.10,1.90,nd,nd,nd,nd,nd,0.55,2.07,nd,0.23,nd,nd,nd,0.007,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-6,8157,8165,2000-08-05,2000,8,5,226,16,18.89,9.55,26.56,nd,nd,313.68,46.08,nd,nd,54.83,25.27,nd,nd,nd,nd,nd,4.73,-22.30,2.18,nd,nd,nd,nd,nd,0.58,2.06,nd,0.27,nd,nd,nd,0.005,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-7,8173,8180.5,2000-08-21,2000,8,21,241.5,15,57.49,9.25,32.78,nd,nd,237.30,44.91,nd,nd,55.89,25.10,nd,nd,nd,nd,nd,5.68,-22.38,2.55,nd,nd,nd,nd,nd,0.76,2.25,nd,0.34,nd,nd,nd,0.011,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/00-8,8188,8195.5,2000-09-05,2000,9,5,256.5,15,8.92,10.15,26.87,nd,nd,217.49,35.12,nd,nd,53.98,18.96,nd,nd,nd,nd,nd,5.56,-22.10,1.95,nd,nd,nd,nd,nd,0.74,1.97,nd,0.26,nd,nd,nd,0.015,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/01-1,8205,8212.5,2000-09-22,2000,9,22,273.5,15,16.87,5.77,17.02,nd,nd,141.31,24.13,nd,nd,52.87,12.76,nd,nd,nd,nd,nd,5.07,-22.17,1.22,nd,nd,nd,nd,nd,0.62,2.84,nd,0.15,nd,nd,nd,0.014,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/01-2,8220,8227.5,2000-10-07,2000,10,7,288.5,15,12.52,6.58,26.68,nd,nd,217.26,35.07,nd,nd,47.14,16.53,nd,nd,nd,nd,nd,4.90,-22.14,1.72,nd,nd,nd,nd,nd,0.59,3.19,nd,0.21,nd,nd,0.061,0.008,24.44,nd,nd,11.90,4.17,26.69,9.36,nd
3200,% 1/01-3,8235,8242,2000-10-22,2000,10,22,303,14,9.69,7.82,23.07,nd,nd,113.00,21.94,nd,nd,54.07,11.86,nd,nd,nd,nd,nd,4.89,-22.41,1.07,nd,nd,nd,nd,nd,0.58,2.42,nd,0.13,nd,nd,0.061,0.009,15.53,nd,nd,8.74,1.92,26.24,5.76,nd
3200,% 1/01-4,8249,8256.5,2000-11-05,2000,11,5,317.5,15,9.32,8.96,31.11,nd,nd,163.93,28.44,nd,nd,53.65,15.26,nd,nd,nd,nd,nd,4.84,-22.37,1.38,nd,nd,nd,nd,nd,0.57,2.75,nd,0.16,nd,nd,0.062,0.009,20.45,nd,nd,12.81,3.64,25.85,7.35,nd
3200,% 1/01-5,8264,8271,2000-11-20,2000,11,20,332,14,28.59,13.15,16.48,nd,nd,109.34,23.94,nd,nd,52.79,12.64,nd,nd,nd,nd,nd,5.16,-22.14,1.24,nd,nd,nd,nd,nd,0.68,3.53,nd,0.16,nd,nd,0.082,0.024,26.44,nd,nd,13.10,3.14,26.03,6.23,nd
3200,% 1/01-6,8278,8285,2000-12-04,2000,12,4,346,14,22.70,6.71,16.66,nd,nd,238.62,40.67,nd,nd,56.02,22.78,nd,nd,nd,nd,nd,4.43,-22.56,1.80,nd,nd,nd,nd,nd,0.53,2.89,nd,0.21,nd,nd,0.057,0.004,24.59,nd,nd,12.05,4.90,26.38,10.73,nd
3200,% 1/01-7,8292,8299.5,2000-12-18,2000,12,18,360.5,15,47.89,6.90,40.21,nd,nd,189.93,37.99,nd,nd,53.86,20.46,nd,nd,nd,nd,nd,4.67,-22.33,1.78,nd,nd,nd,nd,nd,0.56,2.38,nd,0.21,nd,nd,0.058,0.008,25.31,nd,nd,14.25,5.42,24.24,9.21,nd
3200,% 1/01-8,8307,8314.5,2001-01-02,2001,1,2,9.5,15,7.78,6.69,22.35,nd,nd,216.63,33.79,nd,nd,52.93,17.89,nd,nd,nd,nd,nd,5.01,-22.97,1.69,nd,nd,nd,nd,nd,0.60,2.16,nd,0.20,nd,nd,0.047,0.008,18.47,nd,nd,13.73,4.64,18.55,6.27,nd
3200,% 5/01-1,8324,8331,2001-01-19,2001,1,19,26,14,66.69,11.47,26.97,nd,nd,117.43,31.79,nd,nd,53.35,16.96,nd,nd,nd,nd,nd,6.89,-22.85,2.19,nd,nd,nd,nd,nd,0.84,1.58,nd,0.27,nd,nd,0.062,0.056,36.93,nd,nd,13.96,4.44,12.65,4.02,nd
3200,% 5/01-2,8338,8345,2001-02-02,2001,2,2,40,14,10.48,6.94,14.98,nd,nd,160.71,27.59,nd,nd,59.17,16.32,nd,nd,nd,nd,nd,5.85,-23.01,1.61,nd,nd,nd,nd,nd,0.69,1.54,nd,0.19,nd,nd,0.077,0.028,28.25,nd,nd,11.90,3.28,17.48,4.82,nd
3200,% 5/01-3,8352,8358.5,2001-02-16,2001,2,16,53.5,13,8.34,7.53,30.98,nd,nd,299.35,53.26,nd,nd,61.28,32.64,nd,nd,nd,nd,nd,5.28,-23.08,2.81,nd,nd,nd,nd,nd,0.62,0.95,nd,0.33,nd,nd,0.059,0.010,36.04,nd,nd,8.29,4.42,13.99,7.45,nd
3200,% 5/01-4,8365,8371.5,2001-03-01,2001,3,1,66.5,13,13.40,8.83,26.40,nd,nd,239.15,44.27,nd,nd,62.78,27.80,nd,nd,nd,nd,nd,4.94,-22.90,2.19,nd,nd,nd,nd,nd,0.59,1.27,nd,0.26,nd,nd,nd,0.016,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/01-5,8378,8385,2001-03-14,2001,3,14,80,14,20.74,4.77,49.31,nd,nd,375.29,64.30,nd,nd,66.38,42.69,nd,nd,nd,nd,nd,5.11,-22.25,3.29,nd,nd,nd,nd,nd,0.62,0.55,nd,0.40,nd,nd,nd,0.010,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/01-6,8392,8398.5,2001-03-28,2001,3,28,93.5,13,16.08,18.35,53.22,nd,nd,271.01,55.18,nd,nd,67.94,37.49,nd,nd,nd,nd,nd,5.26,-22.45,2.90,nd,nd,nd,nd,nd,0.64,0.37,nd,0.35,nd,nd,nd,0.007,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/01-7,8405,8411.5,2001-04-10,2001,4,10,106.5,13,7.47,9.66,37.53,nd,nd,188.18,37.36,nd,nd,63.41,23.69,nd,nd,nd,nd,nd,5.17,-22.85,1.93,nd,nd,nd,nd,nd,0.61,1.27,nd,0.23,nd,nd,nd,0.014,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/01-8,8418,8425,2001-04-23,2001,4,23,120,14,12.41,9.12,45.99,nd,nd,219.76,41.04,nd,nd,62.33,25.58,nd,nd,nd,nd,nd,4.31,-22.73,1.77,nd,nd,nd,nd,nd,0.50,1.72,nd,0.21,nd,nd,nd,0.014,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-1,8436,8443,2001-05-11,2001,5,11,138,14,12.58,10.21,20.53,nd,nd,160.69,29.14,nd,nd,58.81,17.14,nd,nd,nd,nd,nd,5.09,-21.54,1.48,nd,nd,nd,nd,nd,0.66,2.59,nd,0.19,nd,nd,nd,0.094,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-2,8450,8457,2001-05-25,2001,5,25,152,14,24.52,4.63,20.63,nd,nd,254.94,43.53,nd,nd,58.78,25.59,nd,nd,nd,nd,nd,4.92,-21.70,2.14,nd,nd,nd,nd,nd,0.65,3.05,nd,0.28,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-3,8464,8471,2001-06-08,2001,6,8,166,14,19.57,10.56,22.55,nd,nd,264.73,45.35,nd,nd,58.79,26.66,nd,nd,nd,nd,nd,4.93,-21.98,2.24,nd,nd,nd,nd,nd,0.63,2.55,nd,0.29,nd,nd,nd,0.021,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-4,8478,8485,2001-06-22,2001,6,22,180,14,48.31,5.93,41.80,nd,nd,411.01,72.43,nd,nd,58.91,42.67,nd,nd,nd,nd,nd,4.93,-22.03,3.57,nd,nd,nd,nd,nd,0.64,1.84,nd,0.47,nd,nd,nd,0.027,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-5,8492,8499.5,2001-07-06,2001,7,6,194.5,15,46.05,11.42,33.74,nd,nd,324.05,55.37,nd,nd,57.37,31.76,nd,nd,nd,nd,nd,5.24,-22.07,2.90,nd,nd,nd,nd,nd,0.65,1.64,nd,0.36,nd,nd,nd,0.018,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-6,8507,8514.5,2001-07-21,2001,7,21,209.5,15,48.78,6.00,38.32,nd,nd,360.18,60.44,nd,nd,57.96,35.03,nd,nd,nd,nd,nd,4.94,-22.31,2.98,nd,nd,nd,nd,nd,0.60,1.44,nd,0.36,nd,nd,nd,0.005,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-7,8522,8529.5,2001-08-05,2001,8,5,224.5,15,32.47,5.38,14.95,nd,nd,225.92,37.16,nd,nd,56.11,20.85,nd,nd,nd,nd,nd,5.02,-22.47,1.87,nd,nd,nd,nd,nd,0.58,1.60,nd,0.22,nd,nd,nd,0.015,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-8,8537,8544.5,2001-08-20,2001,8,20,239.5,15,28.11,6.79,25.55,nd,nd,171.06,30.87,nd,nd,57.52,17.75,nd,nd,nd,nd,nd,5.51,-22.31,1.70,nd,nd,nd,nd,nd,0.65,2.32,nd,0.20,nd,nd,nd,0.041,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 9/01-9,8552,8559.5,2001-09-04,2001,9,4,254.5,15,33.10,7.93,25.40,nd,nd,251.69,42.42,nd,nd,54.29,23.03,nd,nd,nd,nd,nd,5.44,-22.75,2.31,nd,nd,nd,nd,nd,0.62,2.60,nd,0.26,nd,nd,nd,0.059,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-1,8570,8577.5,2001-09-22,2001,9,22,272.5,15,6.83,2.75,8.24,nd,nd,91.99,14.64,nd,nd,50.57,7.40,nd,nd,nd,nd,nd,6.36,-21.98,0.93,nd,nd,nd,nd,nd,0.73,1.20,nd,0.11,nd,nd,nd,0.030,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-2,8585,8592,2001-10-07,2001,10,7,287,14,3.45,3.74,10.41,nd,nd,90.61,15.46,nd,nd,52.61,8.13,nd,nd,nd,nd,nd,5.85,-21.95,0.90,nd,nd,nd,nd,nd,0.64,0.83,nd,0.10,nd,nd,nd,0.026,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-3,8599,8606,2001-10-21,2001,10,21,301,14,11.57,1.62,8.74,nd,nd,140.60,23.22,nd,nd,54.75,12.71,nd,nd,nd,nd,nd,5.38,-22.12,1.25,nd,nd,nd,nd,nd,0.62,1.38,nd,0.14,nd,nd,nd,0.008,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-4,8613,8619.5,2001-11-04,2001,11,4,314.5,13,9.26,6.44,20.25,nd,nd,145.52,27.92,nd,nd,51.99,14.51,nd,nd,nd,nd,nd,5.22,-22.17,1.46,nd,nd,nd,nd,nd,0.65,2.09,nd,0.18,nd,nd,nd,0.024,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-5,8626,8632.5,2001-11-17,2001,11,17,327.5,13,5.86,2.19,8.65,nd,nd,54.40,10.94,nd,nd,47.78,5.23,nd,nd,nd,nd,nd,5.42,-22.45,0.59,nd,nd,nd,nd,nd,0.58,1.27,nd,0.06,nd,nd,nd,0.007,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 4/12-3,12283,12290.5,2001-11-25,2001,11,25,336.5,15,6.46,6.23,18.69,nd,nd,208.77,32.02,nd,nd,59.8,19.15,nd,nd,nd,nd,nd,4.62,-22.82,1.48,nd,nd,nd,nd,nd,0.58,1.90,nd,0.19,nd,nd,0.075,0.021,30.45,nd,nd,8.82,2.82,21.48,6.88,nd
3200,% 1/02-6,8639,8646,2001-11-30,2001,11,30,341,14,19.90,2.99,16.79,nd,nd,142.96,26.09,nd,nd,55.45,14.47,nd,nd,nd,nd,nd,4.78,-22.27,1.25,nd,nd,nd,nd,nd,0.58,1.86,nd,0.15,nd,nd,nd,0.010,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-7,8653,8659.5,2001-12-14,2001,12,14,354.5,13,8.85,5.53,21.06,nd,nd,160.50,30.14,nd,nd,56.96,17.17,nd,nd,nd,nd,nd,4.73,-22.49,1.42,nd,nd,nd,nd,nd,0.61,1.57,nd,0.18,nd,nd,nd,0.122,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 1/02-8,8666,8672.5,2001-12-27,2001,12,27,2.5,13,6.16,12.93,52.39,nd,nd,245.94,48.84,nd,nd,63.01,30.77,nd,nd,nd,nd,nd,5.72,-22.52,2.80,nd,nd,nd,nd,nd,0.70,1.06,nd,0.34,nd,nd,nd,0.005,nd,nd,nd,nd,nd,nd,nd,nd
3200,% 5/02-1,8685,8692,2002-01-15,2002,1,15,22,14,8.61,5.47,24.07,nd,nd,185.78,31.99,nd,nd,66.88,21.40,nd,nd,nd,nd,nd,5.40,-22.80,1.73,nd,nd,nd,nd,nd,0.67,0.81,nd,0.21,nd,nd,0.060,0.008,21.63,nd,nd,9.50,3.04,9.95,3.18,nd
3200,% 5/02-2,8699,8705.5,2002-01-29,2002,1,29,35.5,13,20.15,26.79,58.66,nd,nd,301.57,62.64,nd,nd,64.09,40.15,nd,nd,nd,nd,nd,5.83,-21.43,3.66,nd,nd,nd,nd,nd,0.70,1.08,nd,0.44,nd,nd,0.082,0.038,77.41,nd,nd,11.07,6.93,14.08,8.82,Swimmer contamination
3200,% 5/02-3,8712,8719,2002-02-11,2002,2,11,49,14,7.01,7.43,22.95,nd,nd,214.71,36.01,nd,nd,65.70,23.66,nd,nd,nd,nd,nd,4.54,-22.41,1.64,nd,nd,nd,nd,nd,1.31,1.31,nd,0.47,nd,nd,0.161,0.008,60.87,nd,nd,7.51,2.71,14.07,5.07,nd
